-0.123378 0.163729 2.51065e-17
-0.117947 0.150966 2.34615e-17
-0.111539 0.137739 2.17052e-17
-0.104111 0.124074 1.98353e-17
-0.0956243 0.110003 1.78499e-17
-0.0860421 0.0955595 1.57475e-17
-0.0753307 0.0807823 1.35269e-17
-0.0634599 0.0657147 1.11877e-17
-0.0504039 0.0504039 8.72951e-18
-0.0361412 0.0349011 6.15288e-18
-0.0206552 0.0192613 3.4587e-18
-0.00393505 0.00354313 6.48466e-19
0.0140246 -0.0121914 -2.27573e-18
0.0332228 -0.0278772 -5.3112e-18
0.0536519 -0.0434464 -8.4546e-18
0.0752974 -0.0588288 -1.1702e-17
0.0981379 -0.0739522 -1.50487e-17
0.122144 -0.0887428 -1.84895e-17
0.147279 -0.103126 -2.20185e-17
0.173498 -0.117026 -2.5629e-17
0.200749 -0.130368 -2.93139e-17
0.228971 -0.143077 -3.30652e-17
0.258096 -0.15508 -3.68745e-17
0.288047 -0.166304 -4.07328e-17
0.318741 -0.176681 -4.46303e-17
0.350086 -0.186144 -4.85568e-17
0.381982 -0.19463 -5.25017e-17
0.414326 -0.20208 -5.64537e-17
0.447004 -0.208442 -6.04014e-17
0.4799 -0.213665 -6.43327e-17
0.51289 -0.217709 -6.82353e-17
0.545847 -0.220537 -7.20968e-17
0.578639 -0.222119 -7.59044e-17
0.611131 -0.222434 -7.96452e-17
0.643187 -0.221467 -8.33063e-17
0.674667 -0.219213 -8.68748e-17
0.705432 -0.215672 -9.03379e-17
0.735344 -0.210857 -9.36828e-17
0.764265 -0.204784 -9.68971e-17
0.792059 -0.197482 -9.99687e-17
0.818593 -0.188987 -1.02886e-16
0.84374 -0.179342 -1.05637e-16
0.867376 -0.168601 -1.08211e-16
0.889383 -0.156822 -1.10598e-16
0.909653 -0.144075 -1.12789e-16
0.92808 -0.130433 -1.14774e-16
0.944573 -0.115979 -1.16546e-16
0.959045 -0.1008 -1.18096e-16
0.971421 -0.0849883 -1.19419e-16
0.981637 -0.0686427 -1.20509e-16
0.989639 -0.0518648 -1.21362e-16
0.995385 -0.0347596 -1.21974e-16
0.998845 -0.0174349 -1.22342e-16
1 -1.22465e-16 -1.22465e-16
0.998845 1.22323e-16 -0.0174349
0.997691 0.0174148 -0.0174174
0.994235 0.0347194 -0.017365
0.988495 0.0518048 -0.0172779
0.980502 0.0685634 -0.0171565
0.970298 0.0848901 -0.0170013
0.957937 0.100683 -0.0168129
0.943481 0.115845 -0.0165922
0.927008 0.130283 -0.01634
0.908602 0.143908 -0.0160574
0.888356 0.156641 -0.0157455
0.866374 0.168406 -0.0154057
0.842765 0.179135 -0.0150392
0.817647 0.188769 -0.0146475
0.791144 0.197254 -0.0142322
0.763382 0.204548 -0.0137949
0.734495 0.210613 -0.0133373
0.704617 0.215423 -0.0128611
0.673887 0.218959 -0.0123681
0.642444 0.221211 -0.01186
0.610425 0.222177 -0.0113388
0.57797 0.221862 -0.0108063
0.545216 0.220282 -0.0102642
0.512298 0.217457 -0.00971444
0.479346 0.213418 -0.00915883
0.446488 0.208201 -0.00859915
0.413847 0.201847 -0.00803714
0.381541 0.194405 -0.00747449
0.349681 0.185929 -0.00691287
0.318373 0.176477 -0.00635387
0.287715 0.166112 -0.00579899
0.257798 0.154901 -0.00524971
0.228707 0.142912 -0.00470739
0.200517 0.130217 -0.00417332
0.173298 0.116891 -0.00364872
0.147109 0.103007 -0.0031347
0.122003 0.0886402 -0.00263229
0.0980245 0.0738667 -0.00214243
0.0752105 0.0587608 -0.00166597
0.0535899 0.0433962 -0.00120365
0.0331844 0.027845 -0.000756138
0.0140084 0.0121773 -0.000323989
-0.0039305 -0.00353904 9.232e-05
-0.0206314 -0.019239 0.000492404
-0.0360994 -0.0348608 0.000875966
-0.0503457 -0.0503457 0.00124279
-0.0633866 -0.0656388 0.00159275
-0.0752437 -0.0806889 0.00192579
-0.0859427 -0.0954491 0.00224192
-0.0955138 -0.109876 0.00254123
-0.103991 -0.123931 0.00282389
-0.11141 -0.13758 0.0030901
-0.117811 -0.150791 0.00334014
-0.123236 -0.163539 0.00357434
-0.127728 -0.175803 0.00379306
-0.131333 -0.187563 0.00399672
-0.134096 -0.198805 0.00418577
-0.136064 -0.209521 0.00436071
-0.137285 -0.219702 0.00452205
-0.137805 -0.229347 0.00467034
-0.137671 -0.238454 0.00480613
-0.13693 -0.247028 0.00493001
-0.135625 -0.255073 0.00504257
-0.133802 -0.2626 0.00514441
-0.131502 -0.269619 0.00523614
-0.128767 -0.276143 0.00531838
-0.125637 -0.282186 0.00539172
-0.12215 -0.287766 0.00545677
-0.11834 -0.292901 0.00551412
-0.114242 -0.297609 0.00556437
-0.109887 -0.301911 0.00560809
-0.105305 -0.305828 0.00564584
-0.100524 -0.30938 0.00567816
-0.0955682 -0.312589 0.00570557
-0.0904616 -0.315477 0.00572859
-0.0852251 -0.318064 0.00574768
-0.0798779 -0.320373 0.00576332
-0.0744369 -0.322422 0.00577593
-0.0689176 -0.324232 0.00578592
-0.0633333 -0.325821 0.00579368
-0.0576957 -0.327209 0.00579956
-0.0520151 -0.32841 0.00580388
-0.0463 -0.329442 0.00580694
-0.0405578 -0.330317 0.00580901
-0.0347947 -0.331049 0.00581032
-0.0290156 -0.331649 0.00581108
-0.0232246 -0.332127 0.00581146
-0.0174251 -0.33249 0.00581161
-0.0116197 -0.332745 0.00581163
-0.00581073 -0.332897 0.00581162
2.03871e-17 -0.332947 0.00581161
0.00581073 -0.332897 0.00581162
0.0116197 -0.332745 0.00581163
0.0174251 -0.33249 0.00581161
0.0232246 -0.332127 0.00581146
0.0290156 -0.331649 0.00581108
0.0347947 -0.331049 0.00581032
0.0405578 -0.330317 0.00580901
0.0463 -0.329442 0.00580694
0.0520151 -0.32841 0.00580388
0.0576957 -0.327209 0.00579956
0.0633333 -0.325821 0.00579368
0.0689176 -0.324232 0.00578592
0.0744369 -0.322422 0.00577593
0.0798779 -0.320373 0.00576332
0.0852251 -0.318064 0.00574768
0.0904616 -0.315477 0.00572859
0.0955682 -0.312589 0.00570557
0.100524 -0.30938 0.00567816
0.105305 -0.305828 0.00564584
0.109887 -0.301911 0.00560809
0.114242 -0.297609 0.00556437
0.11834 -0.292901 0.00551412
0.12215 -0.287766 0.00545677
0.125637 -0.282186 0.00539172
0.128767 -0.276143 0.00531838
0.131502 -0.269619 0.00523614
0.133802 -0.2626 0.00514441
0.135625 -0.255073 0.00504257
0.13693 -0.247028 0.00493001
0.137671 -0.238454 0.00480613
0.137805 -0.229347 0.00467034
0.137285 -0.219702 0.00452205
0.136064 -0.209521 0.00436071
0.134096 -0.198805 0.00418577
0.131333 -0.187563 0.00399672
0.127728 -0.175803 0.00379306
0.123236 -0.163539 0.00357434
0.117811 -0.150791 0.00334014
0.11141 -0.13758 0.0030901
0.103991 -0.123931 0.00282389
0.0955138 -0.109876 0.00254123
0.0859427 -0.0954491 0.00224192
0.0752437 -0.0806889 0.00192579
0.0633866 -0.0656388 0.00159275
0.0503457 -0.0503457 0.00124279
0.0360994 -0.0348608 0.000875966
0.0206314 -0.019239 0.000492404
0.0039305 -0.00353904 9.232e-05
-0.0140084 0.0121773 -0.000323989
-0.0331844 0.027845 -0.000756138
-0.0535899 0.0433962 -0.00120365
-0.0752105 0.0587608 -0.00166597
-0.0980245 0.0738667 -0.00214243
-0.122003 0.0886402 -0.00263229
-0.147109 0.103007 -0.0031347
-0.173298 0.116891 -0.00364872
-0.200517 0.130217 -0.00417332
-0.228707 0.142912 -0.00470739
-0.257798 0.154901 -0.00524971
-0.287715 0.166112 -0.00579899
-0.318373 0.176477 -0.00635387
-0.349681 0.185929 -0.00691287
-0.381541 0.194405 -0.00747449
-0.413847 0.201847 -0.00803714
-0.446488 0.208201 -0.00859915
-0.479346 0.213418 -0.00915883
-0.512298 0.217457 -0.00971444
-0.545216 0.220282 -0.0102642
-0.57797 0.221862 -0.0108063
-0.610425 0.222177 -0.0113388
-0.642444 0.221211 -0.01186
-0.673887 0.218959 -0.0123681
-0.704617 0.215423 -0.0128611
-0.734495 0.210613 -0.0133373
-0.763382 0.204548 -0.0137949
-0.791144 0.197254 -0.0142322
-0.817647 0.188769 -0.0146475
-0.842765 0.179135 -0.0150392
-0.866374 0.168406 -0.0154057
-0.888356 0.156641 -0.0157455
-0.908602 0.143908 -0.0160574
-0.927008 0.130283 -0.01634
-0.943481 0.115845 -0.0165922
-0.957937 0.100683 -0.0168129
-0.970298 0.0848901 -0.0170013
-0.980502 0.0685634 -0.0171565
-0.988495 0.0518048 -0.0172779
-0.994235 0.0347194 -0.017365
-0.997691 0.0174148 -0.0174174
-0.998845 -0 -0.0174349
-0.997691 -0.0174148 -0.0174174
-0.994235 -0.0347194 -0.017365
-0.988495 -0.0518048 -0.0172779
-0.980502 -0.0685634 -0.0171565
-0.970298 -0.0848901 -0.0170013
-0.957937 -0.100683 -0.0168129
-0.943481 -0.115845 -0.0165922
-0.927008 -0.130283 -0.01634
-0.908602 -0.143908 -0.0160574
-0.888356 -0.156641 -0.0157455
-0.866374 -0.168406 -0.0154057
-0.842765 -0.179135 -0.0150392
-0.817647 -0.188769 -0.0146475
-0.791144 -0.197254 -0.0142322
-0.763382 -0.204548 -0.0137949
-0.734495 -0.210613 -0.0133373
-0.704617 -0.215423 -0.0128611
-0.673887 -0.218959 -0.0123681
-0.642444 -0.221211 -0.01186
-0.610425 -0.222177 -0.0113388
-0.57797 -0.221862 -0.0108063
-0.545216 -0.220282 -0.0102642
-0.512298 -0.217457 -0.00971444
-0.479346 -0.213418 -0.00915883
-0.446488 -0.208201 -0.00859915
-0.413847 -0.201847 -0.00803714
-0.381541 -0.194405 -0.00747449
-0.349681 -0.185929 -0.00691287
-0.318373 -0.176477 -0.00635387
-0.287715 -0.166112 -0.00579899
-0.257798 -0.154901 -0.00524971
-0.228707 -0.142912 -0.00470739
-0.200517 -0.130217 -0.00417332
-0.173298 -0.116891 -0.00364872
-0.147109 -0.103007 -0.0031347
-0.122003 -0.0886402 -0.00263229
-0.0980245 -0.0738667 -0.00214243
-0.0752105 -0.0587608 -0.00166597
-0.0535899 -0.0433962 -0.00120365
-0.0331844 -0.027845 -0.000756138
-0.0140084 -0.0121773 -0.000323989
0.0039305 0.00353904 9.232e-05
0.0206314 0.019239 0.000492404
0.0360994 0.0348608 0.000875966
0.0503457 0.0503457 0.00124279
0.0633866 0.0656388 0.00159275
0.0752437 0.0806889 0.00192579
0.0859427 0.0954491 0.00224192
0.0955138 0.109876 0.00254123
0.103991 0.123931 0.00282389
0.11141 0.13758 0.0030901
0.117811 0.150791 0.00334014
0.123236 0.163539 0.00357434
0.127728 0.175803 0.00379306
0.131333 0.187563 0.00399672
0.134096 0.198805 0.00418577
0.136064 0.209521 0.00436071
0.137285 0.219702 0.00452205
0.137805 0.229347 0.00467034
0.137671 0.238454 0.00480613
0.13693 0.247028 0.00493001
0.135625 0.255073 0.00504257
0.133802 0.2626 0.00514441
0.131502 0.269619 0.00523614
0.128767 0.276143 0.00531838
0.125637 0.282186 0.00539172
0.12215 0.287766 0.00545677
0.11834 0.292901 0.00551412
0.114242 0.297609 0.00556437
0.109887 0.301911 0.00560809
0.105305 0.305828 0.00564584
0.100524 0.30938 0.00567816
0.0955682 0.312589 0.00570557
0.0904616 0.315477 0.00572859
0.0852251 0.318064 0.00574768
0.0798779 0.320373 0.00576332
0.0744369 0.322422 0.00577593
0.0689176 0.324232 0.00578592
0.0633333 0.325821 0.00579368
0.0576957 0.327209 0.00579956
0.0520151 0.32841 0.00580388
0.0463 0.329442 0.00580694
0.0405578 0.330317 0.00580901
0.0347947 0.331049 0.00581032
0.0290156 0.331649 0.00581108
0.0232246 0.332127 0.00581146
0.0174251 0.33249 0.00581161
0.0116197 0.332745 0.00581163
0.00581073 0.332897 0.00581162
2.03871e-17 0.332947 0.00581161
-0.00581073 0.332897 0.00581162
-0.0116197 0.332745 0.00581163
-0.0174251 0.33249 0.00581161
-0.0232246 0.332127 0.00581146
-0.0290156 0.331649 0.00581108
-0.0347947 0.331049 0.00581032
-0.0405578 0.330317 0.00580901
-0.0463 0.329442 0.00580694
-0.0520151 0.32841 0.00580388
-0.0576957 0.327209 0.00579956
-0.0633333 0.325821 0.00579368
-0.0689176 0.324232 0.00578592
-0.0744369 0.322422 0.00577593
-0.0798779 0.320373 0.00576332
-0.0852251 0.318064 0.00574768
-0.0904616 0.315477 0.00572859
-0.0955682 0.312589 0.00570557
-0.100524 0.30938 0.00567816
-0.105305 0.305828 0.00564584
-0.109887 0.301911 0.00560809
-0.114242 0.297609 0.00556437
-0.11834 0.292901 0.00551412
-0.12215 0.287766 0.00545677
-0.125637 0.282186 0.00539172
-0.128767 0.276143 0.00531838
-0.131502 0.269619 0.00523614
-0.133802 0.2626 0.00514441
-0.135625 0.255073 0.00504257
-0.13693 0.247028 0.00493001
-0.137671 0.238454 0.00480613
-0.137805 0.229347 0.00467034
-0.137285 0.219702 0.00452205
-0.136064 0.209521 0.00436071
-0.134096 0.198805 0.00418577
-0.131333 0.187563 0.00399672
-0.127728 0.175803 0.00379306
-0.123236 0.163539 0.00357434
-0.117811 0.150791 0.00334014
-0.11141 0.13758 0.0030901
-0.103991 0.123931 0.00282389
-0.0955138 0.109876 0.00254123
-0.0859427 0.0954491 0.00224192
-0.0752437 0.0806889 0.00192579
-0.0633866 0.0656388 0.00159275
-0.0503457 0.0503457 0.00124279
-0.0360994 0.0348608 0.000875966
-0.0206314 0.019239 0.000492404
-0.0039305 0.00353904 9.232e-05
0.0140084 -0.0121773 -0.000323989
0.0331844 -0.027845 -0.000756138
0.0535899 -0.0433962 -0.00120365
0.0752105 -0.0587608 -0.00166597
0.0980245 -0.0738667 -0.00214243
0.122003 -0.0886402 -0.00263229
0.147109 -0.103007 -0.0031347
0.173298 -0.116891 -0.00364872
0.200517 -0.130217 -0.00417332
0.228707 -0.142912 -0.00470739
0.257798 -0.154901 -0.00524971
0.287715 -0.166112 -0.00579899
0.318373 -0.176477 -0.00635387
0.349681 -0.185929 -0.00691287
0.381541 -0.194405 -0.00747449
0.413847 -0.201847 -0.00803714
0.446488 -0.208201 -0.00859915
0.479346 -0.213418 -0.00915883
0.512298 -0.217457 -0.00971444
0.545216 -0.220282 -0.0102642
0.57797 -0.221862 -0.0108063
0.610425 -0.222177 -0.0113388
0.642444 -0.221211 -0.01186
0.673887 -0.218959 -0.0123681
0.704617 -0.215423 -0.0128611
0.734495 -0.210613 -0.0133373
0.763382 -0.204548 -0.0137949
0.791144 -0.197254 -0.0142322
0.817647 -0.188769 -0.0146475
0.842765 -0.179135 -0.0150392
0.866374 -0.168406 -0.0154057
0.888356 -0.156641 -0.0157455
0.908602 -0.143908 -0.0160574
0.927008 -0.130283 -0.01634
0.943481 -0.115845 -0.0165922
0.957937 -0.100683 -0.0168129
0.970298 -0.0848901 -0.0170013
0.980502 -0.0685634 -0.0171565
0.988495 -0.0518048 -0.0172779
0.994235 -0.0347194 -0.017365
0.997691 -0.0174148 -0.0174174
0.998845 -1.22323e-16 -0.0174349
0.995385 1.21899e-16 -0.0347596
0.994235 0.0173544 -0.0347247
0.990791 0.0345992 -0.0346203
0.985071 0.0516254 -0.0344467
0.977106 0.0683259 -0.0342046
0.966937 0.0845961 -0.0338952
0.954618 0.100334 -0.0335196
0.940213 0.115444 -0.0330795
0.923797 0.129831 -0.0325767
0.905454 0.14341 -0.0320133
0.885279 0.156099 -0.0313915
0.863373 0.167823 -0.0307139
0.839846 0.178515 -0.0299833
0.814815 0.188115 -0.0292024
0.788403 0.196571 -0.0283745
0.760738 0.203839 -0.0275027
0.731951 0.209883 -0.0265903
